despesas;00;0000;0000000.00;
01;01;2021;0004143.00;
01;02;2021;0004312.19;
01;03;2021;0003546.21;
01;04;2021;0004534.51;
01;05;2021;0004762.01;
01;06;2021;0003206.21;
01;07;2021;0004066.91;
01;08;2021;0003542.04;
01;09;2021;0004428.90;
01;10;2021;0005032.95;
01;11;2021;0005060.11;
01;12;2021;0005327.93;
01;01;2022;0005253.81;
01;02;2022;0003947.01;
01;03;2022;0005040.82;
01;04;2022;0004748.48;
01;05;2022;0006110.11;
01;06;2022;0004431.16;
01;07;2022;0003616.21;
01;08;2022;0003262.50;
01;09;2022;0003048.77;
01;10;2022;0003592.65;
01;11;2022;0003367.37;
01;12;2022;0003270.71;
02;01;2021;0000337.08;
02;02;2021;0000517.35;
02;03;2021;0000837.50;
02;04;2021;0000386.51;
02;05;2021;0001076.85;
02;06;2021;0001125.85;
02;07;2021;0001279.95;
02;08;2021;0001045.38;
02;09;2021;0001623.38;
02;10;2021;0001810.78;
02;11;2022;0000764.44;
02;12;2022;0001619.79;
03;01;2021;0000799.00;
03;02;2021;0000799.00;
03;03;2021;0000799.00;
03;04;2021;0000799.00;
03;05;2021;0000799.00;
03;06;2021;0000799.00;
03;07;2021;0000799.00;
03;08;2021;0000799.00;
03;09;2021;0000799.00;
03;10;2021;0000799.00;
03;11;2021;0000804.31;
03;12;2021;0000799.00;
03;01;2022;0000799.00;
03;02;2022;0000799.00;
03;03;2022;0000799.00;
03;04;2022;0000799.00;
03;05;2022;0000799.00;
03;06;2022;0000799.00;
03;07;2022;0000799.00;
03;08;2022;0000799.00;
03;09;2022;0000799.00;
03;10;2022;0000884.49;
03;11;2022;0000884.49;
03;12;2022;0000787.40;
04;01;2021;0006319.46;
04;02;2021;0006319.46;
04;03;2021;0006319.46;
04;04;2021;0006319.46;
04;05;2021;0006319.46;
04;06;2021;0006319.46;
05;01;2021;0221416.07;
05;02;2021;0068314.66;
05;03;2021;0069024.73;
05;04;2021;0572206.39;
05;05;2021;0277318.69;
05;06;2021;0792799.66;
05;07;2021;1165087.13;
05;08;2021;0308561.27;
05;09;2021;0289888.04;
05;10;2021;1337318.10;
05;11;2021;0143020.27;
05;12;2021;0113405.83;
05;01;2022;0330508.81;
05;02;2022;0094054.59;
05;03;2022;0120305.99;
05;04;2022;0901256.03;
05;05;2022;0451495.07;
05;06;2022;0499286.78;
05;07;2022;0754310.55;
05;08;2022;0719384.79;
05;09;2022;0647402.58;
05;10;2022;0970379.23;
05;11;2022;0391274.91;
05;12;2022;0222717.63;
07;05;2021;0001549.57;
07;06;2021;0001549.57;
07;07;2021;0001549.57;
07;08;2021;0002559.72;
07;09;2021;0001549.57;
07;10;2021;0001549.57;
07;05;2022;0002265.38;
07;07;2022;0002265.38;
07;08;2022;0002265.38;
07;09;2022;0002265.38;
07;10;2022;0002265.38;
07;11;2022;0002265.38;
07;12;2022;0002265.38;
08;09;2022;0001198.57;
08;11;2022;0000190.00;
08;12;2022;0000300.00;
09;06;2021;1250000.00;
09;07;2021;1000000.00;
09;08;2021;2645000.00;
09;06;2022;3368171.00;
09;07;2022;1500000.00;
09;09;2022;2500000.00;
09;10;2022;1500000.00;
10;01;2021;0182875.16;
10;02;2021;0182156.52;
10;03;2021;0166036.16;
10;04;2021;0183216.75;
10;05;2021;0176414.99;
10;06;2021;0162540.26;
10;07;2021;0161185.23;
10;08;2021;0122933.23;
10;09;2021;2930522.23;
10;10;2021;0127080.83;
10;11;2021;0167315.68;
10;12;2021;0180938.34;
10;01;2022;0128284.80;
10;02;2022;3450854.17;
10;03;2022;0177182.07;
10;04;2022;0095185.73;
10;05;2022;0091139.27;
10;06;2022;0090581.28;
10;07;2022;0097352.49;
10;08;2022;0089007.96;
10;09;2022;0186974.69;
10;10;2022;0089895.95;
10;11;2022;0148739.24;
10;12;2022;0167978.59;
13;01;2021;0011568.99;
13;02;2021;0097133.83;
13;03;2021;0058212.54;
13;04;2021;0233965.22;
13;05;2021;0151692.32;
13;06;2021;0279482.92;
13;07;2021;0290327.52;
13;08;2021;0205665.58;
13;09;2021;0279040.79;
13;10;2021;0374362.97;
13;11;2021;0127742.20;
13;12;2021;0032226.76;
13;01;2022;0035313.87;
13;02;2022;0166463.50;
13;03;2022;0705651.71;
13;04;2022;0145459.97;
13;05;2022;0185311.09;
13;06;2022;0204482.33;
13;07;2022;0213638.76;
13;08;2022;0238828.15;
13;09;2022;0260295.55;
13;10;2022;0207788.69;
13;11;2022;0154549.66;
13;12;2022;0079153.49;
14;01;2021;0007097.50;
14;02;2021;0003097.55;
14;03;2021;0006205.19;
14;04;2021;0014838.68;
14;05;2021;0022346.75;
14;06;2021;0036540.08;
14;07;2021;0033364.20;
14;08;2021;0265008.45;
14;09;2021;0045625.46;
14;10;2021;0036826.55;
14;11;2021;0061549.20;
14;12;2021;0023181.24;
14;01;2022;0010161.27;
14;02;2022;0066039.66;
14;03;2022;0012095.92;
14;04;2022;0026090.95;
14;05;2022;0059123.79;
14;06;2022;0046433.21;
14;07;2022;0054714.52;
14;08;2022;0050404.36;
14;09;2022;0037066.15;
14;10;2022;0047683.62;
14;11;2022;0035802.12;
14;12;2022;0017535.67;
15;02;2021;0000023.43;
15;04;2021;0000118.50;
15;06;2021;0000023.70;
15;08;2021;0000015.80;
15;09;2021;0000023.70;
15;11;2021;0000234.20;
15;12;2021;0000148.27;
15;01;2022;0000127.88;
15;02;2022;0000018.46;
15;03;2022;0000018.46;
15;04;2022;0000200.76;
15;05;2022;0000009.56;
15;06;2022;0000028.35;
15;07;2022;0000019.12;
15;08;2022;0000028.68;
15;09;2022;0000009.56;
15;10;2022;0000009.56;
15;11;2022;0000009.56;
17;01;2021;0000371.19;
17;02;2021;0000371.16;
17;01;2022;0000658.86;
18;01;2021;0000513.42;
18;02;2021;0000711.00;
18;03;2021;0000317.52;
18;04;2021;0000104.95;
18;06;2021;0000580.14;
18;07;2021;0000115.64;
18;08;2021;0000110.58;
18;09;2021;0000162.97;
18;10;2021;0001317.37;
18;11;2021;0004300.00;
18;12;2021;0014126.38;
18;03;2022;0000080.00;
18;04;2022;0000286.90;
18;05;2022;0002713.96;
18;07;2022;0000156.56;
18;08;2022;0000293.62;
18;10;2022;0000394.87;
18;11;2022;0001211.16;
18;12;2022;0009145.11;
19;11;2022;0000020.00;
22;01;2021;0000021.00;
22;02;2021;0000146.41;
22;03;2021;0000158.76;
22;04;2021;0000364.12;
22;05;2021;0000689.18;
22;06;2021;0000405.00;
22;07;2021;0000360.00;
22;08;2021;0000309.00;
22;09;2021;0000445.00;
22;10;2021;0000185.00;
22;11;2021;0000205.00;
22;12;2021;0000384.00;
22;01;2022;0000150.00;
22;02;2022;0000329.00;
22;03;2022;0000355.00;
22;04;2022;0000295.00;
22;05;2022;0000255.00;
22;06;2022;0000295.00;
22;07;2022;0000350.00;
22;08;2022;0000483.00;
22;09;2022;0000280.00;
22;10;2022;0000235.00;
22;11;2022;0000311.00;
22;12;2022;0000979.22;
23;04;2021;0001613.93;
23;07;2021;0000323.22;
23;08;2021;0000097.00;
23;09;2022;0000277.05;
23;10;2022;0000230.87;
24;02;2021;0001500.00;
24;03;2021;0001500.00;
24;11;2021;0003566.30;
24;12;2021;0001375.00;
24;02;2022;0008575.30;
24;03;2022;0004709.70;
24;04;2022;0004670.50;
24;05;2022;0003205.30;
24;06;2022;0003205.30;
24;08;2022;0000535.00;
24;12;2022;0004534.50;
25;06;2021;0000770.00;
25;08;2021;0000302.40;
25;11;2021;0000879.00;
25;12;2021;0000816.00;
25;03;2022;0000504.00;
25;11;2022;0002214.00;
26;04;2021;0000504.00;
26;10;2022;0000959.81;
26;11;2022;0007466.50;
26;12;2022;0000959.80;
27;01;2021;0001953.38;
27;02;2021;0002486.70;
27;03;2021;0000439.75;
27;04;2021;0001131.44;
27;05;2021;0002440.62;
27;06;2021;0001875.46;
27;07;2021;0001286.64;
27;08;2021;0001880.08;
27;09;2021;0001758.82;
27;10;2021;0001585.98;
27;11;2021;0001450.83;
27;12;2021;0001206.54;
27;01;2022;0001238.03;
27;02;2022;0002146.04;
27;03;2022;0001769.40;
27;04;2022;0000913.91;
27;05;2022;0001713.57;
27;06;2022;0001430.21;
27;07;2022;0000990.70;
27;08;2022;0001322.69;
27;09;2022;0001774.40;
27;10;2022;0001355.77;
27;11;2022;0000948.38;
27;12;2022;0001036.45;
28;01;2021;0000815.70;
28;02;2021;0000257.16;
28;03;2021;0002715.90;
28;04;2021;0001269.59;
28;05;2021;0001920.97;
28;06;2021;0003736.11;
28;07;2021;0002996.05;
28;08;2021;0000740.90;
28;09;2021;0003295.71;
28;10;2021;0000965.83;
28;11;2021;0001579.80;
28;12;2021;0000146.19;
28;01;2022;0003780.57;
28;02;2022;0002930.87;
28;03;2022;0003538.91;
28;04;2022;0005299.95;
28;05;2022;0005421.09;
28;06;2022;0002904.43;
28;07;2022;0000663.00;
28;08;2022;0027058.75;
28;09;2022;0026745.25;
28;10;2022;0002048.44;
28;11;2022;0003636.74;
28;12;2022;0000586.00;
29;11;2022;0001678.00;
29;12;2022;0002434.00;
31;08;2021;0000646.41;
31;09;2021;0000646.41;
31;10;2021;0000646.41;
31;11;2021;0000646.41;
31;08;2022;0002721.71;
33;01;2021;0015376.70;
33;02;2021;0020412.85;
33;03;2021;0015766.85;
33;04;2021;0015565.90;
33;05;2021;0016717.90;
33;06;2021;0016319.05;
33;07;2021;0017240.85;
33;08;2021;0015788.90;
33;09;2021;0015568.80;
33;10;2021;0015269.00;
33;11;2021;0015418.90;
33;12;2021;0025861.10;
33;01;2022;0014604.90;
33;02;2022;0017824.10;
33;03;2022;0016908.40;
33;04;2022;0018128.10;
33;05;2022;0017397.40;
33;06;2022;0015546.10;
33;07;2022;0019124.10;
33;08;2022;0018208.40;
33;09;2022;0018290.10;
33;10;2022;0017666.10;
33;11;2022;0015839.10;
33;12;2022;0014641.10;
34;01;2021;0000052.00;
34;04;2021;0000500.00;
34;05;2021;0001150.52;
34;06;2021;0000014.51;
34;07;2021;0000606.79;
34;08;2021;0001953.45;
34;09;2021;0001020.00;
34;10;2021;0001534.38;
34;11;2021;0002548.30;
34;01;2022;0000279.20;
34;04;2022;0001211.66;
34;05;2022;0000635.70;
34;06;2022;0000667.20;
34;07;2022;0000700.40;
34;08;2022;0000695.77;
34;09;2022;0000660.35;
34;11;2022;0000142.20;
35;06;2021;0000261.00;
35;05;2022;0001804.60;
35;06;2022;0000234.07;
36;02;2022;0000784.20;
37;01;2021;0000499.60;
37;02;2021;0000746.14;
37;03;2021;0000499.60;
37;04;2021;0000499.60;
37;05;2021;0001745.22;
37;06;2021;0000709.60;
37;07;2021;0000499.60;
37;08;2021;0000499.60;
37;09;2021;0002222.50;
37;10;2021;0000359.67;
37;11;2021;0000239.62;
37;12;2021;0000239.65;
37;01;2022;0000239.52;
37;02;2022;0000359.52;
37;03;2022;0000239.70;
37;04;2022;0000239.70;
37;05;2022;0000239.72;
37;06;2022;0000239.77;
37;07;2022;0000239.75;
37;08;2022;0000239.77;
37;09;2022;0000239.80;
37;10;2022;0000239.82;
37;11;2022;0000955.20;
37;12;2022;0000239.85;
39;05;2021;0001864.90;
39;07;2021;0000755.00;
39;09;2021;0001323.00;
39;11;2021;0000124.80;
39;12;2021;0001870.00;
39;05;2022;0000170.00;
39;08;2022;0000847.84;
39;10;2022;0006051.94;
40;05;2021;0004620.00;
42;01;2021;0002060.70;
42;02;2021;0002071.72;
42;03;2021;0002006.50;
42;04;2021;0002006.50;
42;05;2021;0002006.50;
42;06;2021;0002011.99;
42;07;2021;0002015.78;
42;08;2021;0002006.50;
42;09;2021;0002135.68;
42;10;2021;0002148.37;
42;11;2021;0002338.88;
42;12;2021;0002322.11;
42;01;2022;0002388.12;
42;02;2022;0002628.02;
42;03;2022;0002307.11;
42;04;2022;0002307.11;
42;05;2022;0002126.30;
42;06;2022;0002313.63;
42;07;2022;0002112.00;
42;08;2022;0002033.30;
42;09;2022;0002661.59;
42;10;2022;0002350.44;
42;11;2022;0002365.44;
42;12;2022;0002590.38;
43;10;2021;0000942.97;
43;11;2021;0002300.00;
43;12;2021;0001600.00;
43;01;2022;0001600.00;
43;02;2022;0001600.00;
43;03;2022;0001600.00;
43;04;2022;0001600.00;
43;06;2022;0003200.00;
43;07;2022;0001600.00;
43;08;2022;0001600.00;
44;01;2021;0008240.24;
44;02;2021;0008132.47;
44;03;2021;0008788.18;
44;04;2021;0007217.57;
44;05;2021;0008064.22;
44;06;2021;0005830.12;
44;07;2021;0006552.89;
44;08;2021;0005960.63;
44;09;2021;0005742.97;
44;10;2021;0006215.76;
44;11;2021;0006895.87;
44;12;2021;0006499.75;
44;01;2022;0006914.29;
44;02;2022;0006774.48;
44;03;2022;0006436.86;
44;04;2022;0006747.42;
44;05;2022;0006889.89;
44;06;2022;0006093.70;
44;07;2022;0008721.93;
44;08;2022;0008861.87;
44;09;2022;0008165.41;
44;10;2022;0009925.88;
44;11;2022;0008761.58;
44;12;2022;0008499.52;
49;02;2022;0154766.46;
51;01;2021;0002415.50;
51;02;2021;0000977.50;
51;03;2021;0000564.00;
51;04;2021;0000564.00;
51;06;2021;0001872.00;
51;07;2021;0000716.60;
51;08;2021;0008232.59;
51;09;2021;0004125.95;
51;10;2021;0002981.30;
51;11;2021;0004497.39;
51;12;2021;0001875.39;
51;01;2022;0001875.39;
51;02;2022;0001363.32;
51;03;2022;0000829.60;
51;04;2022;0001079.00;
51;05;2022;0154725.36;
51;06;2022;0003481.00;
51;07;2022;0005907.77;
51;08;2022;0003346.22;
51;09;2022;0002600.22;
51;10;2022;0008113.98;
51;11;2022;0003216.25;
51;12;2022;0007197.50;
52;01;2021;0001989.70;
52;02;2021;0001276.88;
52;03;2021;0001604.92;
52;04;2021;0001568.91;
52;05;2021;0002672.98;
52;06;2021;0006633.33;
52;07;2021;0003194.28;
52;08;2021;0009987.55;
52;09;2021;0004267.58;
52;10;2021;0004208.26;
52;11;2021;0004286.10;
52;12;2021;0002137.68;
52;01;2022;0002348.43;
52;02;2022;0000907.84;
52;03;2022;0002425.19;
52;04;2022;0002699.41;
52;05;2022;0006023.43;
52;06;2022;0006851.03;
52;07;2022;0007088.13;
52;08;2022;0003807.13;
52;09;2022;0003563.31;
52;10;2022;0003532.73;
52;11;2022;0003918.09;
52;12;2022;0002829.73;
58;02;2021;0000194.97;
60;01;2021;0000649.88;
60;02;2021;0000481.70;
60;03;2021;0000579.50;
60;04;2021;0000246.67;
60;05;2021;0000381.58;
60;06;2021;0000404.52;
60;07;2021;0000183.04;
60;08;2021;0000175.67;
60;09;2021;0000573.36;
60;10;2021;0000193.40;
60;11;2021;0000269.30;
60;12;2021;0000323.29;
60;01;2022;0000222.73;
60;02;2022;0000430.68;
60;03;2022;0000219.98;
60;04;2022;0000506.03;
60;05;2022;0000180.32;
60;06;2022;0000934.48;
60;07;2022;0000267.85;
60;08;2022;0000778.33;
60;09;2022;0000236.77;
60;10;2022;0000229.18;
60;11;2022;0000507.58;
60;12;2022;0000216.83;
61;01;2021;0000423.00;
61;02;2021;0000434.38;
61;03;2021;0000939.78;
61;04;2021;0005040.20;
61;05;2021;0000463.46;
61;06;2021;0004336.77;
61;07;2021;0004387.74;
61;08;2021;0003252.67;
61;09;2021;0000759.70;
61;10;2021;0003743.16;
61;12;2021;0000389.40;
61;01;2022;0000766.76;
61;02;2022;0003706.41;
61;03;2022;0000825.95;
61;04;2022;0004445.62;
61;05;2022;0000862.71;
61;06;2022;0008284.41;
61;07;2022;0003292.70;
61;08;2022;0002886.74;
61;09;2022;0000444.92;
61;10;2022;0000320.45;
61;11;2022;0001640.12;
61;12;2022;0001173.40;
62;01;2021;0000475.80;
62;02;2021;0000405.66;
62;04;2021;0000478.19;
62;05;2021;0001015.61;
62;06;2021;0000313.20;
62;07;2021;0000764.24;
62;08;2021;0000768.22;
62;09;2021;0000159.27;
62;10;2021;0000843.72;
62;11;2021;0001007.25;
62;12;2021;0000170.60;
62;01;2022;0000823.11;
62;02;2022;0000877.57;
62;04;2022;0000602.31;
62;05;2022;0001148.38;
62;06;2022;0000680.61;
62;07;2022;0000680.59;
62;08;2022;0000406.61;
62;09;2022;0000779.85;
62;10;2022;0000450.82;
62;11;2022;0000506.67;
62;12;2022;0000509.17;
63;02;2021;0000042.10;
63;03;2021;0000847.92;
63;04;2021;0003530.45;
63;05;2021;0005470.64;
63;06;2021;0001224.82;
63;07;2021;0000278.82;
63;08;2021;0001446.28;
63;09;2021;0000119.52;
63;10;2021;0000121.40;
63;11;2021;0000859.47;
63;12;2021;0001502.22;
63;01;2022;0001110.10;
63;02;2022;0000256.44;
63;03;2022;0000722.60;
63;04;2022;0000751.33;
63;05;2022;0000647.65;
63;06;2022;0001927.25;
63;07;2022;0000863.75;
63;08;2022;0000310.03;
63;09;2022;0000385.12;
63;10;2022;0000529.10;
63;11;2022;0000103.60;
63;12;2022;0000307.20;
65;01;2021;0000036.90;
65;02;2021;0000044.00;
65;03;2021;0000841.70;
65;04;2021;0000020.00;
65;05;2021;0001094.99;
65;06;2021;0000106.86;
65;07;2021;0000203.16;
65;08;2021;0002455.72;
65;09;2021;0000039.90;
65;10;2021;0000097.70;
65;11;2021;0000295.00;
65;12;2021;0000432.40;
65;01;2022;0000593.55;
65;02;2022;0000030.32;
65;03;2022;0000327.95;
65;04;2022;0000098.75;
65;06;2022;0001592.15;
65;07;2022;0002184.62;
65;09;2022;0002606.06;
65;10;2022;0000025.50;
65;12;2022;0000429.05;
66;04;2021;0000021.90;
66;05;2021;0000220.00;
66;01;2022;0000137.00;
67;08;2022;0000550.00;
67;09;2022;0001725.11;
67;10;2022;0000633.18;
67;11;2022;0008141.39;
70;01;2021;0036042.00;
70;02;2021;0091315.10;
70;03;2021;0066164.04;
70;04;2021;0088250.10;
70;05;2021;0071190.51;
70;06;2021;0100697.17;
70;07;2021;0104740.81;
70;08;2021;0080933.09;
70;09;2021;0093176.69;
70;10;2021;0114727.74;
70;11;2021;0060162.52;
70;12;2021;0038784.95;
70;01;2022;0039146.79;
70;02;2022;0111040.34;
70;03;2022;0100413.06;
70;04;2022;0077477.55;
70;05;2022;0084172.02;
70;06;2022;0091651.05;
70;07;2022;0100839.79;
70;08;2022;0097475.92;
70;09;2022;0117803.72;
70;10;2022;0101256.05;
70;11;2022;0084094.66;
70;12;2022;0060501.19;
75;01;2021;0014502.92;
75;02;2021;0013229.06;
75;03;2021;0011742.30;
75;04;2021;0024005.28;
75;05;2021;0021097.86;
75;06;2021;0038732.05;
75;07;2021;0036200.00;
75;08;2021;0031355.55;
75;09;2021;0032427.01;
75;10;2021;0025663.39;
75;11;2021;0031533.44;
75;12;2021;0084447.13;
75;01;2022;0016386.06;
75;02;2022;2146473.64;
75;03;2022;0036190.79;
75;04;2022;0037102.14;
75;05;2022;0039277.54;
75;06;2022;0040181.87;
75;07;2022;0071295.77;
75;08;2022;0073150.10;
75;09;2022;0076846.89;
75;10;2022;0058934.84;
75;11;2022;0059568.97;
75;12;2022;0060621.61;
76;01;2021;0004842.66;
76;02;2021;0004842.66;
76;03;2021;0004842.66;
76;04;2022;0018393.78;
76;05;2022;0018429.16;
76;06;2022;0018429.16;
77;12;2021;0002046.00;
77;03;2022;0002079.00;
77;04;2022;0000858.00;
77;08;2022;0003840.00;
77;10;2022;0001734.35;
77;12;2022;0003980.00;
78;01;2021;0005164.40;
78;02;2021;0002220.62;
78;03;2021;0007786.22;
78;04;2021;0005004.12;
78;05;2021;0005004.12;
78;06;2021;0005004.12;
78;07;2021;0005004.12;
78;08;2021;0005004.12;
78;09;2021;0005004.12;
78;10;2021;0005230.68;
78;11;2021;0005230.68;
78;12;2021;0005230.68;
78;01;2022;0005508.90;
78;02;2022;0002448.58;
78;03;2022;0008569.82;
78;04;2022;0005508.90;
78;05;2022;0004811.83;
78;06;2022;0006140.36;
78;07;2022;0005634.89;
78;08;2022;0003473.25;
78;09;2022;0003000.51;
78;10;2022;0002944.21;
78;11;2022;0002944.21;
78;12;2022;0002919.41;
80;01;2021;0001517.24;
80;03;2021;0000019.45;
80;04;2021;0004335.86;
80;05;2021;0003638.00;
80;06;2021;0005199.09;
80;07;2021;0003377.67;
80;09;2021;0005700.00;
80;10;2021;0009975.00;
80;11;2021;0007125.00;
80;01;2022;0005999.25;
80;03;2022;0008086.91;
80;04;2022;0007241.31;
80;06;2022;0006734.17;
80;07;2022;0007330.38;
80;08;2022;0005166.66;
80;09;2022;0004133.33;
80;10;2022;0004133.33;
80;11;2022;0004133.34;
80;12;2022;0002673.00;
81;03;2021;0000164.18;
81;04;2021;0001200.00;
81;05;2021;0000080.52;
81;06;2021;0000491.14;
81;07;2022;0000485.00;
83;07;2021;0000039.99;
83;10;2021;0000028.00;
86;01;2021;0000399.47;
86;03;2021;0001524.00;
86;05;2022;0006709.26;
89;08;2022;0008820.14;
89;09;2022;0032487.71;
89;10;2022;0001386.88;
89;11;2022;0027654.14;
89;12;2022;0040760.91;
90;01;2021;4566006.53;
90;02;2021;0215404.00;
90;03;2021;1243377.21;
90;04;2021;0504133.14;
90;05;2021;0341935.23;
90;06;2021;2775624.12;
90;07;2021;2950336.82;
90;08;2021;1368602.20;
90;09;2021;3288100.31;
90;10;2021;3390124.64;
90;11;2021;4118334.41;
90;12;2021;1605909.86;
90;01;2022;0519932.92;
90;02;2022;5721240.83;
90;04;2022;0177466.57;
90;05;2022;1600753.52;
90;06;2022;2904972.25;
90;07;2022;3206955.00;
90;08;2022;0312445.19;
90;09;2022;6357902.30;
90;10;2022;2983455.25;
90;11;2022;0304116.95;
90;12;2022;6321426.07;
91;01;2021;0000664.47;
91;03;2021;0000417.38;
91;04;2021;0041734.22;
91;05;2021;0098693.76;
91;06;2021;0138671.15;
91;07;2021;0081404.93;
91;08;2021;0097253.81;
91;09;2021;0178609.68;
91;10;2021;0092387.46;
91;11;2021;0047367.93;
91;12;2021;0087864.81;
91;01;2022;0027041.01;
91;02;2022;0034046.28;
91;03;2022;0090407.86;
91;04;2022;0041547.59;
91;05;2022;0206293.48;
91;06;2022;0071822.55;
91;07;2022;0070345.22;
91;08;2022;0227389.10;
91;09;2022;0071681.51;
91;10;2022;0123377.01;
91;11;2022;0046439.03;
91;12;2022;0000150.77;
94;01;2021;0005429.79;
94;02;2021;0002999.12;
94;03;2021;0002677.62;
94;04;2021;0004193.36;
94;05;2021;0003738.78;
94;06;2021;0003349.15;
94;07;2021;0004589.47;
94;08;2021;0003305.00;
94;09;2021;0004913.89;
94;10;2021;0003412.03;
94;11;2021;0003214.15;
94;12;2021;0003998.41;
94;01;2022;0003679.34;
94;02;2022;0003842.31;
94;03;2022;0004200.03;
94;04;2022;0002810.74;
94;05;2022;0003934.69;
94;06;2022;0003248.50;
94;07;2022;0002919.85;
94;08;2022;0003439.97;
94;09;2022;0003153.85;
94;10;2022;0003073.90;
94;11;2022;0004599.31;
94;12;2022;0002731.43;
96;01;2021;0010049.29;
96;02;2021;0012522.08;
96;03;2021;0022222.07;
96;04;2021;0106438.83;
96;05;2021;0108548.43;
96;06;2021;0135277.04;
96;07;2021;0138461.83;
96;08;2021;0134063.78;
96;09;2021;0148434.48;
96;10;2021;0237798.84;
96;11;2021;0167812.00;
96;12;2021;0032640.41;
96;01;2022;0022935.91;
96;02;2022;0023078.36;
96;03;2022;0036813.49;
96;04;2022;0109463.14;
96;05;2022;0157168.45;
96;06;2022;0174508.70;
96;07;2022;0136942.41;
96;08;2022;0206178.84;
96;09;2022;0212076.58;
96;10;2022;0173643.41;
96;11;2022;0155805.16;
96;12;2022;0056490.08;
97;04;2021;0002250.00;
97;06;2021;0004300.00;
97;08;2021;0001500.00;
97;10;2021;0002300.00;
97;11;2021;0001400.00;
97;04;2022;0002700.00;
97;05;2022;0002700.00;
97;08;2022;0002800.00;
97;10;2022;0001500.00;
98;12;2021;0003027.20;
98;10;2022;0001445.50;
98;11;2022;0001498.94;
98;12;2022;0001274.98;
99;01;2021;0005490.00;
99;05;2021;0000494.00;
99;07;2021;0004475.00;
99;08;2021;0004475.00;
99;03;2022;0005100.00;
